wd,dr2name,source_id,teffh,g_gaia_mag,pwd,ra,dec,massh
WDJ115609.32-234908.80,Gaia DR2 3491339160701561984,3491339160701561984,18166.53,20.2878,0.998153,179.038841186366,-23.8191679336492,1.086408
WDJ114411.18-253308.58,Gaia DR2 3491428702179821568,3491428702179821568,17071.46,20.11706,0.999082,176.046558744644,-25.5524245737756,0.80976
WDJ114642.82-241501.34,Gaia DR2 3491677539702157696,3491677539702157696,16870.55,20.1755,0.995393,176.678501933931,-24.2504325898567,0.70055
WDJ115927.47-234059.33,Gaia DR2 3492666477394317184,3492666477394317184,10032.06,20.14957,0.992412,179.864560741409,-23.6831494977074,0.743374
WDJ120133.00-220504.79,Gaia DR2 3493463936858384768,3493463936858384768,16503.35,20.17994,0.998192,180.38734279624,-22.0846472585367,1.175045
WDJ120359.07-213751.43,Gaia DR2 3493598416578028288,3493598416578028288,10624.75,20.03732,0.991279,180.996022507603,-21.6309453092644,0.492897
WDJ115639.18-212627.40,Gaia DR2 3494134638950585216,3494134638950585216,15045.87,20.12515,0.9971,179.163397574989,-21.4410127167552,0.743721
WDJ115915.36-210949.44,Gaia DR2 3494353991521654528,3494353991521654528,6016.821,20.01281,0.993822,179.814078617139,-21.164088164702,0.642446
WDJ115519.24-203750.63,Gaia DR2 3494613265811353600,3494613265811353600,9893.792,20.26984,0.976549,178.830057903658,-20.6307798129275,0.482017
WDJ124806.40-290943.93,Gaia DR2 3494936732682451840,3494936732682451840,17952.15,20.03728,0.992669,192.026566800865,-29.1622057474045,0.618288
WDJ123919.81-272503.09,Gaia DR2 3496057822226390784,3496057822226390784,7201.266,20.56059,0.97069,189.832530386163,-27.4174654776255,0.75057
WDJ123819.88-271352.41,Gaia DR2 3496251125819632768,3496251125819632768,11607.84,20.34298,0.996934,189.582749215669,-27.2312023056617,0.896966
WDJ123527.31-271558.46,Gaia DR2 3496285966593805952,3496285966593805952,12825.2,20.07635,0.997073,188.863600355074,-27.2662214558697,0.997659
WDJ124625.59-265030.80,Gaia DR2 3496519028700298624,3496519028700298624,16780.01,20.10793,0.935017,191.606572016306,-26.8419518854418,0.352122
WDJ125310.35-252458.93,Gaia DR2 3497464716074243200,3497464716074243200,8318.592,20.06532,0.853981,193.293020940601,-25.4164080432436,0.225143
WDJ123312.31-265519.95,Gaia DR2 3499318282224805376,3499318282224805376,15167.2,20.04873,0.997256,188.301240280502,-26.9221816541558,1.30344
WDJ123522.89-264756.14,Gaia DR2 3499335427733708672,3499335427733708672,13432.15,20.07694,0.984551,188.845296504606,-26.7989090436126,0.43819
WDJ123232.48-255456.38,Gaia DR2 3499628383158289024,3499628383158289024,4419.515,20.07132,0.979974,188.134664972959,-25.9157535566639,0.461442
WDJ123110.73-254543.94,Gaia DR2 3499687683772381312,3499687683772381312,13395.02,20.29566,0.993953,187.794564229504,-25.7622221090253,0.785519
WDJ123552.13-251225.24,Gaia DR2 3499770215863746816,3499770215863746816,11832.16,20.22366,0.996819,188.967145012413,-25.2069788568742,1.078787
WDJ123159.90-252244.45,Gaia DR2 3499796054386408448,3499796054386408448,11778.3,20.02685,0.935702,187.999556261844,-25.3790720577017,0.343754
WDJ123958.44-243247.73,Gaia DR2 3500096392859374848,3500096392859374848,16477.88,20.26031,0.995543,189.993558148519,-24.5465735669355,0.88768
WDJ124125.63-241800.01,Gaia DR2 3500128862812308864,3500128862812308864,13166.62,20.11084,0.993065,190.356770590507,-24.2999803747452,0.488086
WDJ123038.77-245316.79,Gaia DR2 3500585435015564288,3500585435015564288,15988.41,20.10746,0.996837,187.661589266117,-24.8880671834587,0.656285
WDJ122628.02-234351.00,Gaia DR2 3500949755616733056,3500949755616733056,12215.93,20.21782,0.975167,186.61683306925,-23.73093822247,0.420631
WDJ125145.20-223715.31,Gaia DR2 3502168529896398720,3502168529896398720,10465.95,20.36669,0.916951,192.938285625523,-22.6209492565558,0.445319
WDJ144230.08+504524.88,Gaia DR2 1603991717495780096,1603991717495780096,7749.518,20.07315,0.996118,220.625249099836,50.756861636343,0.561469
WDJ144437.48+505356.54,Gaia DR2 1604020373517643776,1604020373517643776,14515.38,20.09442,0.99884,221.156069179804,50.8990440780026,0.712917
WDJ144436.68+511650.80,Gaia DR2 1604035113845781376,1604035113845781376,4729.183,20.16536,0.986474,221.152515883502,51.281011524869,0.471684
WDJ143704.82+522228.82,Gaia DR2 1604395272623821696,1604395272623821696,12371.28,20.0601,0.996035,219.270156830788,52.3746509030386,0.481584
WDJ143858.17+523857.39,Gaia DR2 1604402625607915264,1604402625607915264,10943.17,20.17875,0.994136,219.742403515272,52.6492928346678,0.539791
WDJ143749.45+523541.91,Gaia DR2 1604404171796126848,1604404171796126848,12499.54,20.45681,0.996482,219.456029914713,52.5950286366144,0.99059
WDJ143756.37+524637.66,Gaia DR2 1605157715218204800,1605157715218204800,14234.85,20.59122,0.997882,219.484699437461,52.7771197606054,1.064356
WDJ143212.27+533401.27,Gaia DR2 1605448158086321408,1605448158086321408,15347.93,20.46625,0.99122,218.051031237755,53.5669948652181,0.525998
WDJ144657.65+514143.10,Gaia DR2 1605548866478930688,1605548866478930688,12370.71,20.4619,0.996592,221.740171552884,51.6953225732825,0.935107
WDJ143946.09+524311.69,Gaia DR2 1605904902088768768,1605904902088768768,11523.26,20.06404,0.982674,219.94204942051,52.719833149255,0.315067
WDJ142527.97+541621.53,Gaia DR2 1608569602878008448,1608569602878008448,19701.72,20.35139,0.808084,216.366452288363,54.2726629493195,0.354738
WDJ142258.69+544049.00,Gaia DR2 1608781057003570176,1608781057003570176,8943.919,20.24912,0.919823,215.744654529732,54.6802356260818,0.36732
WDJ140245.96+535632.77,Gaia DR2 1609215634679097600,1609215634679097600,6077.226,20.59981,0.933865,210.691504805984,53.9422922414318,0.49525
WDJ140341.99+540714.38,Gaia DR2 1609223674857095936,1609223674857095936,19445.97,20.3696,0.998141,210.92488995793,54.1206655721609,0.970295
WDJ140515.80+553402.37,Gaia DR2 1609460623909050752,1609460623909050752,8513.124,20.10161,0.99624,211.315714987286,55.5673163201858,0.348549
WDJ143308.00+553805.08,Gaia DR2 1610206535175250560,1610206535175250560,12026.92,20.01386,0.998293,218.28321231083,55.6347078075436,0.787516
WDJ143053.29+563942.40,Gaia DR2 1610509725505355904,1610509725505355904,18713.86,20.14743,0.994544,217.721997259016,56.6617063421736,0.612493
WDJ144312.21+572148.17,Gaia DR2 1610787150328112896,1610787150328112896,19579.72,20.24398,0.998721,220.800882384977,57.3634418951653,0.98127
WDJ143847.80+580146.41,Gaia DR2 1610878783455271296,1610878783455271296,15293.37,20.40901,0.997543,219.69888226119,58.0295544502129,0.89746
WDJ143519.48+575215.01,Gaia DR2 1611049280771584128,1611049280771584128,6866.762,20.53363,0.938407,218.830937839955,57.8712014271292,1.287673
WDJ141931.90+563839.21,Gaia DR2 1611245023905455744,1611245023905455744,7606.146,20.29768,0.993021,214.882457589732,56.6442406651546,0.703102
WDJ143024.75+591855.25,Gaia DR2 1611986163462903296,1611986163462903296,9377.431,20.05742,0.99448,217.602949833066,59.3153479072179,0.579944
WDJ141751.01+590126.14,Gaia DR2 1612103265746262016,1612103265746262016,16802.47,20.24508,0.993797,214.461891213249,59.0238130515988,0.680376
WDJ150303.61+550941.62,Gaia DR2 1612339420228653440,1612339420228653440,4002.965,20.1301,0.990599,225.758246076301,55.161865530343,0.533218
WDJ151248.08+575549.64,Gaia DR2 1613126838060158464,1613126838060158464,23466.68,20.15889,0.997378,228.200235915247,57.9304387362932,0.82823
WDJ145339.11+562506.31,Gaia DR2 1613454389442333440,1613454389442333440,10999.69,20.15009,0.984384,223.412862472793,56.4184412931401,0.291325
WDJ145755.50+584002.95,Gaia DR2 1614295859435599360,1614295859435599360,9946.707,20.23617,0.998494,224.481094636925,58.6676130369277,0.475077
WDJ151415.52+584415.46,Gaia DR2 1614862863838059520,1614862863838059520,9441.211,20.2765,0.959506,228.564375539945,58.7377126489877,0.359301
WDJ151948.35+592329.71,Gaia DR2 1614998722243095552,1614998722243095552,13304.07,20.17687,0.997456,229.951483030879,59.3915939077737,0.453164
WDJ151930.36+592457.65,Gaia DR2 1614999581236563968,1614999581236563968,4492.773,20.03777,0.880713,229.87585661086,59.4153888131442,0.718907
WDJ151509.48+593720.65,Gaia DR2 1615041568837188480,1615041568837188480,16587.75,20.16219,0.997574,228.789372833488,59.6224081336172,1.08655
WDJ061552.45+310451.33,Gaia DR2 3437361081174651008,3437361081174651008,13821.67,20.01901,0.98248,93.9685063712592,31.080864717084,0.884017
WDJ062413.67+340419.00,Gaia DR2 3440402188606409216,3440402188606409216,20253.14,20.0643,0.927172,96.0570405095874,34.0719350837737,0.380468
WDJ061621.43+360249.47,Gaia DR2 3453015270601038464,3453015270601038464,15291.91,20.02953,0.996999,94.0892977688168,36.0470281654349,0.764
WDJ061007.04+363404.74,Gaia DR2 3453797302539515776,3453797302539515776,7837.056,20.13428,0.972762,92.5292104180658,36.5680286100001,0.879229
WDJ054803.86+343127.09,Gaia DR2 3454702402471761792,3454702402471761792,7783.355,20.15646,0.982808,87.0161723024324,34.5241148828947,0.572688
WDJ115631.71-394703.09,Gaia DR2 3459175937328711168,3459175937328711168,9334.793,20.19842,0.992354,179.132160453293,-39.7842023220113,0.508737
WDJ120132.57-391131.28,Gaia DR2 3459255518778030080,3459255518778030080,10946.57,20.36483,0.87737,180.385663863205,-39.1920372119324,0.314341
WDJ120016.98-385133.42,Gaia DR2 3459322211031368320,3459322211031368320,12527.67,20.41733,0.989212,180.07069924576,-38.8592860504209,0.83825
WDJ120346.93-380839.32,Gaia DR2 3459824820987104256,3459824820987104256,18453.58,20.29413,0.779937,180.94555430705,-38.1442618736565,1.114033
WDJ120508.71-374656.56,Gaia DR2 3459859971002521344,3459859971002521344,12969.02,20.4357,0.898217,181.286226875501,-37.7824326482864,0.768757
WDJ120439.37-372832.96,Gaia DR2 3459879109378112768,3459879109378112768,4797.131,20.11078,0.967991,181.16417284298,-37.476095357984,0.577837
WDJ120439.10-372832.95,Gaia DR2 3459879113670941056,3459879113670941056,4690.279,20.16358,0.958475,181.163018443564,-37.4760892448084,0.552437
WDJ115333.01-392231.70,Gaia DR2 3459977309507887744,3459977309507887744,13564.26,20.00702,0.991858,178.387424762494,-39.3754895815646,0.560943
WDJ115436.98-384804.52,Gaia DR2 3460029536309410048,3460029536309410048,3801.732,20.10886,0.945712,178.653274955399,-38.800941689424,0.321645
WDJ115033.36-390459.94,Gaia DR2 3460194325614487680,3460194325614487680,8438.462,20.12734,0.938771,177.639245533729,-39.0836096271176,0.346359
WDJ115130.96-383949.86,Gaia DR2 3460277514836885632,3460277514836885632,17691.88,20.22557,0.9907,177.878832796897,-38.6638369279288,0.542176
WDJ115359.11-382829.39,Gaia DR2 3460318742226202752,3460318742226202752,20005.46,20.09469,0.998984,178.49607329521,-38.4748108814079,0.962748
WDJ120221.36-370330.85,Gaia DR2 3460680653351409408,3460680653351409408,26340.69,20.07493,0.974802,180.588965183145,-37.0585557801971,0.606667
WDJ120116.95-370323.72,Gaia DR2 3460692404381932928,3460692404381932928,13442.75,20.51482,0.990577,180.320558553162,-37.0565672442906,0.844728
WDJ120728.81-370057.23,Gaia DR2 3461396985177158272,3461396985177158272,16514.37,20.2353,0.764022,181.870032291693,-37.0158837735432,0.675996
WDJ120744.70-365616.54,Gaia DR2 3461421140072478208,3461421140072478208,23983.78,20.10821,0.987656,181.936200690507,-36.937923020487,0.7414
WDJ121945.28-353051.67,Gaia DR2 3461829127605986432,3461829127605986432,11045.51,20.16674,0.997038,184.938542782681,-35.5143602535914,0.740174
WDJ122005.39-351358.23,Gaia DR2 3461842390464737024,3461842390464737024,15769.64,20.15362,0.998315,185.022395971667,-35.2328663785043,1.148594
WDJ120556.93-370103.83,Gaia DR2 3462144824881226880,3462144824881226880,10793.43,20.40272,0.987012,181.487195856507,-37.0177873694865,0.904613
WDJ120721.56-362849.18,Gaia DR2 3462190699428113152,3462190699428113152,16557.93,20.47133,0.998279,181.839717124083,-36.4803108361383,1.03433
WDJ120350.16-363714.33,Gaia DR2 3462217495729225728,3462217495729225728,8372.154,20.11278,0.995255,180.958955427736,-36.6206438343859,0.809335
WDJ120225.50-352442.66,Gaia DR2 3462547559669917056,3462547559669917056,15868.98,20.31674,0.998232,180.606025081616,-35.411832853722,1.12361
WDJ121007.76-341746.61,Gaia DR2 3463035085702820224,3463035085702820224,7112.715,20.40002,0.98884,182.532232868506,-34.2962367447965,0.719293
WDJ120805.78-334314.19,Gaia DR2 3463123394526022656,3463123394526022656,16806.6,20.30893,0.998355,182.023882427292,-33.7205992666623,0.977133
WDJ115418.35-365542.45,Gaia DR2 3463838038428441216,3463838038428441216,11938.61,20.067,0.995353,178.576332030144,-36.9284325380032,0.638571
WDJ115342.60-364903.42,Gaia DR2 3463850751531581056,3463850751531581056,9577.708,20.08322,0.991594,178.427441136216,-36.8175946489397,0.600163
WDJ114727.14-340702.03,Gaia DR2 3465301046024144128,3465301046024144128,6603.207,20.27632,0.992931,176.86303704471,-34.117262752544,0.735372
WDJ120140.13-350624.60,Gaia DR2 3465559225098355200,3465559225098355200,15752.53,20.38427,0.989095,180.41717248039,-35.1068598038096,0.612987
WDJ115812.98-351149.87,Gaia DR2 3465594783132100864,3465594783132100864,16887.82,20.34304,0.998468,179.553976187262,-35.1971078319266,1.023272
WDJ120234.97-343940.80,Gaia DR2 3465668828367754624,3465668828367754624,16617.59,20.37358,0.997961,180.645647790926,-34.6613625180235,1.20399
WDJ120652.94-330506.07,Gaia DR2 3466295103319191296,3466295103319191296,10956.61,20.15171,0.962193,181.720454986945,-33.0850808215943,0.364166
WDJ120501.89-324721.70,Gaia DR2 3466411995149448960,3466411995149448960,9739.621,20.21119,0.977724,181.257825231873,-32.7893950446819,0.357425
WDJ115922.74-305528.65,Gaia DR2 3467656951549739392,3467656951549739392,16986.76,20.37584,0.998201,179.844655856737,-30.9246116663543,1.175932
WDJ115941.69-304952.35,Gaia DR2 3467663617338625280,3467663617338625280,9326.561,20.43227,0.992536,179.923778940622,-30.8312553883303,0.929268
WDJ115808.26-303724.98,Gaia DR2 3467726121998406528,3467726121998406528,11090.75,20.46026,0.996013,179.534347345492,-30.6235567782956,0.830638
WDJ122302.62-340800.00,Gaia DR2 3468008520393348480,3468008520393348480,3812.204,20.27653,0.89083,185.759949250383,-34.1339441200403,0.39024
WDJ122011.61-335400.29,Gaia DR2 3468172485065093760,3468172485065093760,12270.22,20.3903,0.996108,185.048339589036,-33.9000869348088,1.212075
WDJ122351.99-332454.33,Gaia DR2 3468256769503009536,3468256769503009536,9924.955,20.10244,0.959122,185.966528013209,-33.4151382680005,0.378585
WDJ122716.56-331951.43,Gaia DR2 3468434374990391296,3468434374990391296,14305.88,20.30426,0.99783,186.818969653129,-33.3309584881738,0.727579
WDJ121915.32-333618.19,Gaia DR2 3468942280642173952,3468942280642173952,22649.32,20.16166,0.986121,184.813740781807,-33.6050087514253,0.568359
WDJ121814.99-332315.95,Gaia DR2 3468960937981139072,3468960937981139072,20666.65,20.22071,0.998662,184.562398371242,-33.3877708553917,1.014425
WDJ122233.91-324000.35,Gaia DR2 3469462422657621120,3469462422657621120,17688.21,20.12407,0.998793,185.641148960965,-32.6667444663462,1.074889
WDJ122149.95-320311.29,Gaia DR2 3469546535296473600,3469546535296473600,11581.65,20.38294,0.996319,185.458127390372,-32.0533511956891,1.175873
WDJ123106.77-320357.23,Gaia DR2 3470117486773512704,3470117486773512704,28655.08,20.16333,0.932285,187.778038754494,-32.0658834865913,0.564376
WDJ123504.37-312048.95,Gaia DR2 3470261282278654336,3470261282278654336,22008.83,20.21328,0.989171,188.768174133784,-31.346974293796,0.742365
WDJ124028.49-290534.03,Gaia DR2 3471076501431446400,3471076501431446400,10583.54,20.36948,0.977422,190.118795157348,-29.0927986999111,0.814823
WDJ123728.84-290707.37,Gaia DR2 3471111376565613824,3471111376565613824,8357.381,20.13131,0.951885,189.370141874347,-29.1187337506343,0.399125
WDJ123135.31-283916.47,Gaia DR2 3472048744588528768,3472048744588528768,18574.95,20.00622,0.912232,187.896990986971,-28.6544949951962,0.321829
WDJ123043.05-283159.12,Gaia DR2 3472100971390932224,3472100971390932224,12448.94,20.07398,0.977857,187.679288887064,-28.5330744402096,0.316748
WDJ123124.05-281009.99,Gaia DR2 3472128149943470976,3472128149943470976,14020.77,20.22405,0.998591,187.850079406512,-28.1694264543148,0.899891
WDJ123051.03-275905.08,Gaia DR2 3472134403415816192,3472134403415816192,10265.65,20.38215,0.98963,187.712470148526,-27.9847350277429,0.580543
WDJ121110.76-323246.24,Gaia DR2 3472283146725657088,3472283146725657088,15255.01,20.4786,0.992602,182.79478878685,-32.5461540355161,1.105695
WDJ120906.47-310722.93,Gaia DR2 3472672412494919168,3472672412494919168,3944.959,20.53599,0.983515,182.276778762478,-31.1226359160174,0.48955
WDJ121859.47-303146.96,Gaia DR2 3472891004854860800,3472891004854860800,11533.24,20.09481,0.997072,184.747689146818,-30.5297086563378,0.708824
WDJ121757.04-300132.83,Gaia DR2 3473069611069515520,3473069611069515520,20935.67,20.00496,0.998097,184.487546861031,-30.0258282866699,1.28167
WDJ121738.72-295254.92,Gaia DR2 3473075344851477248,3473075344851477248,11092.94,20.0393,0.993278,184.411321895453,-29.8819459113734,0.589723
WDJ121534.36-301651.51,Gaia DR2 3473155540480447616,3473155540480447616,10464.45,20.13383,0.941124,183.893190017073,-30.2810165630275,0.241869
WDJ121443.54-292025.95,Gaia DR2 3473350570650194688,3473350570650194688,10011.85,20.19755,0.995704,183.681391198784,-29.3405767190878,0.883413
WDJ120601.17-310508.20,Gaia DR2 3473414612908562048,3473414612908562048,9877.722,20.58057,0.877053,181.504756741572,-31.0855983149804,0.413192
WDJ120605.71-303804.38,Gaia DR2 3473460277000215936,3473460277000215936,4964.905,20.31279,0.811396,181.523505957028,-30.6346428856526,0.426697
WDJ120458.90-302911.53,Gaia DR2 3473524499645871488,3473524499645871488,18704.56,20.1396,0.998784,181.245325990464,-30.4865415308069,0.996963
WDJ120525.91-300710.92,Gaia DR2 3473540850587315840,3473540850587315840,11527.43,20.3498,0.995057,181.357796047476,-30.1196892756255,0.758506
WDJ120355.29-301947.81,Gaia DR2 3473695366331101312,3473695366331101312,15291.52,20.43367,0.993119,180.980343848468,-30.3299682477026,0.719655
WDJ120620.12-291255.59,Gaia DR2 3473884447970581248,3473884447970581248,17141.75,20.05751,0.997312,181.583597173501,-29.2154365907,0.749584
WDJ121242.83-292759.80,Gaia DR2 3474005978365113472,3474005978365113472,9365.001,20.21754,0.91312,183.178266763565,-29.4666063889691,0.282117
WDJ121533.38-285226.80,Gaia DR2 3474141016432009984,3474141016432009984,11304.83,20.40162,0.996712,183.889031744286,-28.8741413216035,1.085252
WDJ121005.51-280631.06,Gaia DR2 3474460287120655360,3474460287120655360,6526.585,20.33701,0.961114,182.522919875285,-28.1085661270358,0.540678
