wd,dr2name,source_id,teffh,loggh,g_gaia_mag,pwd,ra,dec
WDJ112424.38-094008.82,Gaia DR2 3590689107241711488,3590689107241711488,9990.885,8.113538,20.27018,0.966835,171.10161578195,-9.66912046099458
WDJ112258.55-090533.96,Gaia DR2 3590773907076203520,3590773907076203520,15569.32,8.732013,20.31607,0.997716,170.743922545957,-9.09280061312926
WDJ112612.10-083419.58,Gaia DR2 3591191652776775296,3591191652776775296,7994.646,8.440108,20.16492,0.995525,171.550222974792,-8.57226627776662
WDJ113923.95-084955.68,Gaia DR2 3591685337791272576,3591685337791272576,3970.855,7.536488,20.44992,0.944547,174.849037694143,-8.83175392660209
WDJ113628.55-082304.51,Gaia DR2 3591951449669528064,3591951449669528064,11365.37,7.280818,20.13032,0.97394,174.118943191305,-8.38460696275491
WDJ113149.78-063828.48,Gaia DR2 3593203518536220928,3593203518536220928,10130.9,8.628449,20.15416,0.996178,172.95730999259,-6.64128693147203
WDJ114132.58-053904.40,Gaia DR2 3593567903561485312,3593567903561485312,12118.82,8.862102,20.04006,0.995839,175.385674603682,-5.65122980336657
WDJ121037.20-035734.79,Gaia DR2 3597937195266421760,3597937195266421760,4089.215,7.78328,20.24926,0.920992,182.65479656702,-3.95960076470486
WDJ114946.52-052926.74,Gaia DR2 3598839855658036608,3598839855658036608,6808.387,8.269539,20.24087,0.99375,177.443760012157,-5.49072296402834
WDJ114321.36-051843.70,Gaia DR2 3599608242487260288,3599608242487260288,10216.78,7.627292,20.16278,0.861278,175.839022826677,-5.31223125147985
WDJ114424.30-045800.88,Gaia DR2 3599715101273319040,3599715101273319040,20777.34,7.68648,20.20836,0.917562,176.101231172684,-4.96695902174151
WDJ114344.90-033621.19,Gaia DR2 3600436415261330944,3600436415261330944,9639.873,8.359031,20.01767,0.991424,175.936947366028,-3.60593963522032
WDJ120208.86-041253.76,Gaia DR2 3600673742269325440,3600673742269325440,4206.417,7.60924,20.09316,0.956593,180.536220764243,-4.21579336124861
WDJ115655.27-024854.88,Gaia DR2 3601900724231109376,3601900724231109376,9145.424,7.998977,20.23911,0.987105,179.23026148586,-2.81517698152331
WDJ115944.20-013519.25,Gaia DR2 3602428592891675008,3602428592891675008,5331.005,8.033042,20.44498,0.977146,179.934136030605,-1.58878196299965
WDJ115924.92-011841.57,Gaia DR2 3602642379183881856,3602642379183881856,11738.91,7.904226,20.06464,0.995366,179.85373272385,-1.31157969294075
WDJ120030.48-000941.20,Gaia DR2 3602873761956878336,3602873761956878336,4308.811,7.935812,20.12635,0.864273,180.126847086212,-0.161996860310107
WDJ132727.56-182807.21,Gaia DR2 3603176398237929088,3603176398237929088,15053.1,8.306532,20.12115,0.993432,201.864731733537,-18.468646313568
WDJ132515.61-160002.54,Gaia DR2 3604545977409002496,3604545977409002496,11047.41,7.932875,20.1174,0.974498,201.314962232743,-16.0007127742108
WDJ133541.24-153127.51,Gaia DR2 3606264209140678144,3606264209140678144,12373.67,6.963583,20.11957,0.886667,203.921944579502,-15.5243607770701
WDJ133907.07-094317.76,Gaia DR2 3617709987746736128,3617709987746736128,11795.83,8.789923,20.31745,0.996474,204.779353232164,-9.72179902724764
WDJ134512.39-084049.64,Gaia DR2 3618232010956445696,3618232010956445696,5430.757,8.167405,20.29607,0.956977,206.301266122143,-8.68071094252641
WDJ135620.43-080037.19,Gaia DR2 3618904705916759680,3618904705916759680,23718.07,8.697113,20.38811,0.82325,209.085114150422,-8.01038611576401
WDJ135451.88-073324.28,Gaia DR2 3619505073626553216,3619505073626553216,8781.789,7.306707,20.24849,0.915126,208.716095341312,-7.55680556252179
WDJ134751.77-054701.42,Gaia DR2 3620715807724078848,3620715807724078848,6408.458,7.893632,20.47273,0.915806,206.965604082053,-5.78379310043595
WDJ130649.10-140608.35,Gaia DR2 3620918805057822976,3620918805057822976,11519.55,8.077415,20.07278,0.993353,196.704525873714,-14.1023037272137
WDJ130844.91-123637.58,Gaia DR2 3621372353604403968,3621372353604403968,16510.07,8.831466,20.15749,0.998375,197.18714688692,-12.6104927225132
WDJ125849.66-094640.74,Gaia DR2 3626273083088014720,3626273083088014720,10396.23,8.238899,20.08852,0.99442,194.706991509327,-9.77803184137065
WDJ125111.67-093110.19,Gaia DR2 3626760201099179904,3626760201099179904,9260.952,7.9645,20.07911,0.984607,192.798491115216,-9.51948255047278
WDJ124536.59+740716.90,Gaia DR2 1691542048844942592,1691542048844942592,13892.25,8.280325,20.32553,0.994376,191.402229218706,74.121393354067
WDJ125317.89+743956.19,Gaia DR2 1691759412845113088,1691759412845113088,11260.14,8.465575,20.40166,0.995678,193.324616964102,74.665569288496
WDJ130947.28+745240.90,Gaia DR2 1691814869462460800,1691814869462460800,15571.53,8.356148,20.36397,0.998873,197.446634603758,74.8780695404204
WDJ130108.42+753631.82,Gaia DR2 1691918322339457920,1691918322339457920,9556.529,8.095963,20.03001,0.994686,195.285125930824,75.6089165716111
WDJ124242.93+760739.59,Gaia DR2 1692184129275484160,1692184129275484160,14239.67,8.155708,20.00658,0.999088,190.678968218354,76.1276293983158
WDJ123635.27+761632.20,Gaia DR2 1692934992642676096,1692934992642676096,27455.37,8.180562,20.12084,0.993692,189.146552468196,76.2756031679304
WDJ150615.79+675327.86,Gaia DR2 1693529008091149696,1693529008091149696,13382.73,7.975607,20.36025,0.977294,226.565653896761,67.8910858188072
WDJ151636.49+682949.42,Gaia DR2 1693954549154807680,1693954549154807680,9451.112,7.403228,20.05362,0.932959,229.152038016425,68.4970240426964
WDJ151351.56+691456.17,Gaia DR2 1694051512336142592,1694051512336142592,11500.78,7.228739,20.06971,0.905684,228.464810231459,69.2489574859557
WDJ150716.56+691156.59,Gaia DR2 1694226682577634176,1694226682577634176,11803.52,8.033806,20.02597,0.985538,226.819102262474,69.1989830603014
WDJ151720.20+701204.57,Gaia DR2 1694388929262200576,1694388929262200576,5347.511,7.868602,20.74904,0.846089,229.334499364941,70.2012902982164
WDJ150035.41+701652.08,Gaia DR2 1695148859300653568,1695148859300653568,11004.73,7.231702,20.17626,0.960506,225.147547912416,70.2810882980352
WDJ145521.74+715051.88,Gaia DR2 1695567395273651200,1695567395273651200,12984,8.080532,20.27271,0.997258,223.84033397988,71.8477092058003
WDJ152209.70+712801.49,Gaia DR2 1696022146410720768,1696022146410720768,6762.922,7.536468,20.4361,0.8707,230.540521900057,71.4669920591443
WDJ151302.71+724130.18,Gaia DR2 1697172510451257088,1697172510451257088,16434.1,8.497373,20.3846,0.99808,228.261300275447,72.691656054374
WDJ152048.11+731343.21,Gaia DR2 1697205392721234304,1697205392721234304,10251.02,6.693415,20.06276,0.875327,230.20053151214,73.2286321847759
WDJ153839.56+742319.89,Gaia DR2 1697754839297804160,1697754839297804160,13865.03,8.462149,20.10028,0.994338,234.664960669268,74.3888515797217
WDJ142125.40+703916.31,Gaia DR2 1698213370005658496,1698213370005658496,12876.48,8.933362,20.07489,0.99697,215.355560546458,70.6544220454871
WDJ144254.32+712320.30,Gaia DR2 1698491168490844544,1698491168490844544,13117.71,8.251243,20.04361,0.996521,220.726429025382,71.3889132214531
WDJ143914.81+723523.70,Gaia DR2 1698815868018507904,1698815868018507904,6866.538,7.622835,20.39008,0.913801,219.811629170395,72.5899249964477
WDJ141412.49+724633.36,Gaia DR2 1699419843499166720,1699419843499166720,15722.7,8.193327,20.24955,0.997608,213.551788570113,72.7759744433059
WDJ141820.50+725815.29,Gaia DR2 1699444307632993408,1699444307632993408,9447.649,8.158929,20.21276,0.991068,214.584832345214,72.9709475227931
WDJ142038.60+741619.19,Gaia DR2 1699945547496640384,1699945547496640384,10381.66,7.560427,20.22022,0.950293,215.160161875889,74.2720465340613
WDJ142835.26+740528.72,Gaia DR2 1699977192815488896,1699977192815488896,9716.463,8.087127,20.48432,0.990955,217.146990213945,74.0912814720076
WDJ150058.67+744109.37,Gaia DR2 1700590411065994112,1700590411065994112,6311.586,7.922674,20.29767,0.937978,225.244751781956,74.6861427718044
WDJ150957.26+743851.45,Gaia DR2 1700765954969657216,1700765954969657216,11656.95,7.949967,20.04,0.992328,227.488625311504,74.6475662789288
WDJ151433.97+752408.74,Gaia DR2 1701003797373339392,1701003797373339392,4084.244,8.057914,20.34678,0.981182,228.640957554045,75.4019365143717
WDJ144021.25+742903.34,Gaia DR2 1701315023588590720,1701315023588590720,13919.8,7.346719,20.06789,0.965882,220.088479905261,74.4842317230156
WDJ144037.34+743426.29,Gaia DR2 1701316054380800000,1701316054380800000,10034.28,8.07192,20.16633,0.99287,220.155412704034,74.573886269387
WDJ144551.78+752307.77,Gaia DR2 1701467477747355904,1701467477747355904,15608.85,7.995266,20.07453,0.99878,221.465478405415,75.3853405607502
WDJ145002.34+755715.75,Gaia DR2 1701515134705248512,1701515134705248512,9515.315,6.839813,20.45721,0.888683,222.509702210977,75.9543548202365
WDJ144129.23+760646.07,Gaia DR2 1701715761217187584,1701715761217187584,27417.61,8.78206,20.16786,0.998434,220.371709680813,76.1127703309488
WDJ143637.55+754731.97,Gaia DR2 1701728616055028352,1701728616055028352,11324.28,8.736222,20.37347,0.995761,219.15649131147,75.7920600108222
WDJ150853.02+765550.58,Gaia DR2 1702048432203853056,1702048432203853056,8269.998,6.500157,20.24142,0.761424,227.220986314789,76.9307845877199
WDJ144548.50+765109.91,Gaia DR2 1702164671198709760,1702164671198709760,18567.38,8.494916,20.07802,0.774774,221.451977009109,76.8527299003674
WDJ145619.00+774516.56,Gaia DR2 1702319908496588928,1702319908496588928,11749.84,7.863966,20.09655,0.996316,224.078935595749,77.7545512197986
WDJ145605.94+775728.68,Gaia DR2 1702349320433320064,1702349320433320064,11191.55,8.021374,20.32376,0.998355,224.024686533227,77.9578499024275
WDJ142950.21+033409.91,Gaia DR2 3668378983953619840,3668378983953619840,15324.59,8.324061,20.02994,0.997563,217.459124247149,3.56927848543065
WDJ140151.43+032946.46,Gaia DR2 3670768531957521664,3670768531957521664,16578.78,8.453912,20.12407,0.995529,210.464160498731,3.49627175598057
WDJ140508.50+050329.57,Gaia DR2 3671383605634339072,3671383605634339072,13986.75,8.387837,20.0422,0.998654,211.285483946187,5.05815390138693
WDJ140427.75+054826.36,Gaia DR2 3672245554030812928,3672245554030812928,12002.19,8.548227,20.10199,0.997237,211.115602428852,5.80741104372035
WDJ140229.88+061242.74,Gaia DR2 3672473152938228608,3672473152938228608,10938.26,6.973399,20.0282,0.902184,210.624397582846,6.21192601160155
WDJ140322.96+062515.77,Gaia DR2 3672576060354104320,3672576060354104320,10554.72,8.34456,20.04211,0.99725,210.845674389272,6.42083914786081
WDJ141621.74+053043.68,Gaia DR2 3672749199075652864,3672749199075652864,7303.232,8.586775,20.10978,0.973387,214.090460497852,5.51213182502266
WDJ141511.58+070933.39,Gaia DR2 3673623413899824640,3673623413899824640,7931.201,8.319134,20.15077,0.995533,213.797978056141,7.15915297071399
WDJ141149.32+064905.88,Gaia DR2 3673971924725201408,3673971924725201408,7703.894,7.854271,20.05655,0.944928,212.955230726321,6.81806193640175
WDJ124715.59-073426.25,Gaia DR2 3675799931525903872,3675799931525903872,22119.16,9.023853,20.09284,0.996661,191.815024132049,-7.57402166381948
WDJ125307.61-042926.70,Gaia DR2 3678581528440451840,3678581528440451840,7065.281,7.959904,20.16841,0.98475,193.281740377986,-4.49086504724263
WDJ130444.71-015353.53,Gaia DR2 3685349877208688512,3685349877208688512,17908.23,9.296062,20.36822,0.997171,196.186387659607,-1.89818597481157
WDJ131711.28+012614.17,Gaia DR2 3688236335751226880,3688236335751226880,7010.979,7.541088,20.1266,0.953499,199.296849235682,1.43730433108558
WDJ131554.44+013805.78,Gaia DR2 3688300725899327744,3688300725899327744,7711.581,7.605574,20.10439,0.978767,198.976851126777,1.6349666999123
WDJ125723.54-000715.85,Gaia DR2 3689369073243878784,3689369073243878784,13210.6,8.004567,20.00071,0.997844,194.347749766115,-0.121055791082807
WDJ131022.96+012640.58,Gaia DR2 3690954569012246144,3690954569012246144,4033.663,7.138408,20.21535,0.83052,197.595282267788,1.44481871667959
WDJ131155.02+013651.49,Gaia DR2 3691336511862654464,3691336511862654464,14385.9,7.790682,20.3981,0.988855,197.979232092225,1.61423902340872
WDJ130014.35+013539.29,Gaia DR2 3691900698766674432,3691900698766674432,9934.731,8.291655,20.00761,0.993648,195.059586894021,1.59429779280346
WDJ130540.05+024126.53,Gaia DR2 3692084420287976192,3692084420287976192,12891.81,8.431852,20.05568,0.99873,196.416822185896,2.69076129653919
WDJ130125.19+022826.13,Gaia DR2 3692158637323077376,3692158637323077376,5105.605,7.870383,20.03118,0.936966,195.355111677962,2.47353108507895
WDJ130757.46+040048.03,Gaia DR2 3692840162733328128,3692840162733328128,14329.7,7.704219,20.00338,0.994524,196.989468448792,4.01332867288871
WDJ121844.06-035733.65,Gaia DR2 3693252170355892352,3693252170355892352,10837.04,7.258694,20.09134,0.950716,184.683596550862,-3.95938175157557
WDJ122637.23-024808.90,Gaia DR2 3693618273368769024,3693618273368769024,7576.048,8.232154,20.46813,0.990613,186.655000735407,-2.80251903615788
WDJ122939.56-013250.57,Gaia DR2 3694006057375915648,3694006057375915648,21032.05,9.373037,20.33183,0.996969,187.414688334465,-1.54741363160792
WDJ122356.86-013411.54,Gaia DR2 3694709607378396416,3694709607378396416,8870.503,8.468945,20.15425,0.994251,185.986801527479,-1.56986418993128
WDJ120226.66+001743.77,Gaia DR2 3698989284591308544,3698989284591308544,13276.32,8.850622,20.0584,0.997351,180.61105629726,0.295432914494233
WDJ122238.87+005034.40,Gaia DR2 3699820274863286272,3699820274863286272,10410.24,6.923368,20.04327,0.858412,185.661834614105,0.842910141502115
WDJ122452.73+013545.52,Gaia DR2 3699984449990282112,3699984449990282112,10414.35,7.153181,20.22534,0.934805,186.219526540681,1.59592433010025
WDJ124725.78+010513.64,Gaia DR2 3702132380313004416,3702132380313004416,5278.914,8.039343,20.43501,0.965324,191.85731265287,1.08659470176345
WDJ124502.73+011532.22,Gaia DR2 3702381930797690112,3702381930797690112,18500.09,8.234238,20.02677,0.983569,191.261368144845,1.2589017647852
WDJ125004.54+021845.05,Gaia DR2 3702848162383303808,3702848162383303808,14384.99,8.96852,20.07928,0.99761,192.518896857905,2.31244689240246
WDJ124843.84+025251.70,Gaia DR2 3703020820068615680,3703020820068615680,15438.02,7.941523,20.11313,0.995883,192.182692025998,2.88101202745523
WDJ125328.51+030249.32,Gaia DR2 3704492619460777472,3704492619460777472,4038.28,7.829494,20.24156,0.986077,193.367923712088,3.04625315767446
WDJ125547.33+041346.49,Gaia DR2 3704716301357417344,3704716301357417344,4421.413,7.94125,20.04036,0.908429,193.946990821134,4.22886557033174
WDJ130003.50+040437.33,Gaia DR2 3704850437481331584,3704850437481331584,11783.24,8.84682,20.20168,0.996766,195.014423477241,4.07700533782431
WDJ123006.91+033852.08,Gaia DR2 3706830967160499200,3706830967160499200,5627.459,8.088861,20.18403,0.989715,187.528812488992,3.6476045757705
WDJ122849.16+035315.68,Gaia DR2 3707603786395667456,3707603786395667456,12882.92,8.785821,20.03393,0.997526,187.204850801633,3.88763934471606
WDJ124329.80+051242.11,Gaia DR2 3708789644046883456,3708789644046883456,7186.418,7.754042,20.19498,0.959435,190.874083503855,5.21170928932307
WDJ124827.14+061226.76,Gaia DR2 3708970651148026112,3708970651148026112,4768.059,8.169177,20.16598,0.938044,192.112231706156,6.20696070369556
WDJ125329.10+074450.60,Gaia DR2 3709558374473107840,3709558374473107840,9882.973,7.760601,20.31553,0.975436,193.371176974596,7.74728371688583
WDJ124735.89+071923.01,Gaia DR2 3709669528226178432,3709669528226178432,8487.014,8.254194,20.28817,0.993714,191.899563744613,7.32297875814054
WDJ124414.48+085139.96,Gaia DR2 3710904589022134272,3710904589022134272,7127.597,8.592681,20.39895,0.991962,191.060199862062,8.86110589812656
WDJ134017.70+054832.52,Gaia DR2 3715226219475261568,3715226219475261568,11932.79,8.18706,20.16495,0.993848,205.073836666892,5.80897822726642
WDJ132714.88+042407.74,Gaia DR2 3716180870445617536,3716180870445617536,13061.71,8.660003,20.38144,0.986411,201.811913253581,4.4021183018821
WDJ132537.59+055345.81,Gaia DR2 3718081140070850944,3718081140070850944,6267.701,8.111369,20.07413,0.973157,201.406436968204,5.89611080942737
WDJ132009.27+065837.60,Gaia DR2 3719200988373112704,3719200988373112704,5029.103,8.38649,20.26114,0.912067,200.038825091853,6.97681256444547
WDJ140741.85+090752.58,Gaia DR2 3722890021679427968,3722890021679427968,20261.19,7.952692,20.21077,0.982996,211.924356411106,9.13129824669081
WDJ133947.04+082237.79,Gaia DR2 3724814029588711424,3724814029588711424,24686.88,8.438733,20.02979,0.997128,204.945920157069,8.37711673784749
WDJ133901.12+084141.24,Gaia DR2 3724877904342529408,3724877904342529408,13336.3,7.355263,20.2154,0.940883,204.754533253823,8.69485062303085
WDJ133419.41+102657.71,Gaia DR2 3726129389092824064,3726129389092824064,7143.711,8.125794,20.38688,0.981945,203.580735160318,10.4492838470991
WDJ133933.50+102300.57,Gaia DR2 3726268683472406528,3726268683472406528,16916.56,8.782552,20.30977,0.923021,204.889493368596,10.3835015374048
WDJ135649.68+111259.04,Gaia DR2 3727363797053648128,3727363797053648128,4225.368,8.028248,20.08464,0.969107,209.206896422309,11.2159484486246
WDJ134404.45+123057.23,Gaia DR2 3728274708077169408,3728274708077169408,14386.42,8.020184,20.00429,0.998145,206.018456856058,12.5158474943405
WDJ130416.32+060157.97,Gaia DR2 3729345460604050304,3729345460604050304,13215.14,8.094735,20.19388,0.995398,196.067889923138,6.03282946178711
WDJ130204.88+071042.45,Gaia DR2 3730340793504934016,3730340793504934016,8930.163,7.202412,20.28755,0.963669,195.520329273004,7.17848153728258
WDJ130144.76+072617.25,Gaia DR2 3730537193769336576,3730537193769336576,9688.596,8.069026,20.16894,0.994711,195.436561737323,7.43809299552559
WDJ131543.97+093356.07,Gaia DR2 3732580842288407808,3732580842288407808,19911.94,7.91086,20.07419,0.973132,198.932986782489,9.56527703066344
WDJ131056.91+095103.58,Gaia DR2 3732755939514940544,3732755939514940544,14614.8,8.19077,20.15985,0.995314,197.737126198599,9.85096853295858
WDJ125838.30+082205.56,Gaia DR2 3733706673475471232,3733706673475471232,19612.47,8.463369,20.22243,0.998295,194.659515924078,8.36812579358315
WDJ125122.25+082108.34,Gaia DR2 3733855382423618432,3733855382423618432,6491,8.001216,20.03394,0.945051,192.842704688788,8.35224478269732
WDJ130120.74+090040.71,Gaia DR2 3734130019812120320,3734130019812120320,11694.68,7.191931,20.08322,0.968043,195.336425082242,9.01121311569548
WDJ130407.67+091722.91,Gaia DR2 3734208978490996352,3734208978490996352,7055.207,8.408501,20.28705,0.994834,196.031753390079,9.2897424411442
